"","Price","Condo","Size","Rooms","Toilets","Suites","Parking","Elevator","Furnished","Swimming.Pool","New","Sale","District","Latitude","Longitude","Cluster_Silhouette"
"5782",550000,550,76,3,2,1,2,"1","0","1","0",TRUE,"Mandaqui/São Paulo",-23.472819,-46.6304,1
"7452",389900,0,35,1,2,1,1,"1","0","1","0",TRUE,"Santo Amaro/São Paulo",-23.619966,-46.677315,2
"3860",1900,509,40,1,1,0,1,"0","0","0","0",FALSE,"Moema/São Paulo",-23.6054369,-46.6589958,4
"11502",440000,580,74,3,2,1,2,"1","0","1","0",TRUE,"Ponte Rasa/São Paulo",-23.513843,-46.492636,1
"4864",5900,650,146,3,2,1,2,"0","0","0","0",FALSE,"Vila Leopoldina/São Paulo",-23.5327884,-46.7257335,8
"11397",175000,270,32,1,2,1,1,"1","0","1","0",TRUE,"Belém/São Paulo",-23.535551,-46.599551,2
"2430",1700,300,45,1,1,0,0,"0","0","0","0",FALSE,"Consolação/São Paulo",-23.557155,-46.6571304,4
"12314",310000,480,60,2,1,0,1,"0","0","0","0",TRUE,"Tremembé/São Paulo",0,0,4
"669",2500,0,68,3,2,1,2,"0","0","0","0",FALSE,"Vila Matilde/São Paulo",-23.533291,-46.524037,8
"511",1400,450,84,2,2,1,1,"0","0","0","0",FALSE,"São Rafael/São Paulo",-23.551414,-46.629211,6
"10674",2400,520,42,1,1,0,1,"1","0","1","0",FALSE,"Moema/São Paulo",-23.6088111,-46.6625344,5
"5199",6000,906,151,3,4,3,2,"1","1","1","0",FALSE,"Mooca/São Paulo",-23.550987,-46.590908,5
"10459",650,100,30,2,1,0,1,"0","0","0","0",FALSE,"São Miguel/São Paulo",-23.5056633,-46.4689619,4
"10990",1600,0,50,2,1,0,1,"1","0","0","0",FALSE,"Rio Pequeno/São Paulo",-23.5650745,-46.7506462,1
"2066",1750,450,70,3,2,1,1,"1","0","1","0",FALSE,"Rio Pequeno/São Paulo",-23.564426,-46.751483,5
"12101",410000,730,43,1,2,1,1,"0","0","0","0",TRUE,"Liberdade/São Paulo",-23.5642916,-46.6322604,6
"13327",298000,400,60,2,1,0,1,"1","0","0","0",TRUE,"Vila Prudente/São Paulo",-23.5933753,-46.5804738,1
"2513",2000,682,54,2,1,0,1,"0","0","1","0",FALSE,"República/São Paulo",-23.540177,-46.6451712,2
"7227",222000,350,45,2,2,1,1,"0","0","0","0",TRUE,"Jardim Ângela/São Paulo",-23.613363,-46.523332,6
"5397",3500,400,41,1,2,1,1,"0","1","1","0",FALSE,"Brooklin/São Paulo",0,0,5
"10700",1900,2200,225,4,2,1,3,"1","0","0","0",FALSE,"Morumbi/São Paulo",-23.6395575,-46.7366969,1
"3433",6000,2106,150,3,2,1,2,"0","0","1","0",FALSE,"Campo Belo/São Paulo",-23.6268033,-46.6713379,2
"1191",1850,1400,43,1,2,1,1,"1","1","0","0",FALSE,"Jardim Paulista/São Paulo",-23.569191,-46.65799,5
"13506",224000,200,47,2,1,0,1,"0","0","0","0",TRUE,"Cidade Ademar/São Paulo",-23.6750415,-46.6532647,4
"10032",1700,280,51,2,2,1,1,"0","0","0","0",FALSE,"Vila Andrade/São Paulo",-23.624691,-46.739246,6
"692",1800,0,79,2,2,1,1,"0","1","0","0",FALSE,"Vila Prudente/São Paulo",-23.584894,-46.584283,6
"5570",450000,685,80,3,2,1,2,"1","1","1","0",TRUE,"Liberdade/São Paulo",-23.558008,-46.631027,5
"405",1500,560,57,2,2,1,1,"0","1","1","0",FALSE,"Sapopemba/São Paulo",-23.600613,-46.512084,5
"4853",5700,1100,142,4,3,2,2,"0","0","1","0",FALSE,"Vila Leopoldina/São Paulo",-23.5271479,-46.7355417,7
"404",1500,279,56,2,2,1,1,"0","0","0","0",FALSE,"Sapopemba/São Paulo",-23.58575,-46.533612,6
"2220",2800,890,110,2,1,0,1,"0","0","0","0",FALSE,"Bela Vista/São Paulo",-23.569323,-46.6440631,4
"6106",490000,0,80,2,2,1,2,"0","0","0","0",TRUE,"Belém/São Paulo",-23.539429,-46.593497,6
"3363",1500,361,48,1,1,0,0,"0","0","0","0",FALSE,"Cambuci/São Paulo",-23.5658514,-46.6193321,4
"3606",12000,4000,247,3,4,3,3,"0","0","1","0",FALSE,"Itaim Bibi/São Paulo",-23.5810888,-46.6713368,7
"2035",1400,372,47,2,2,1,1,"0","0","0","0",FALSE,"Raposo Tavares/São Paulo",-23.588091,-46.797839,6
"7376",295000,390,65,2,2,1,1,"1","0","0","0",TRUE,"Pedreira/São Paulo",-23.693705,-46.669103,1
"5744",270000,450,67,2,2,1,1,"1","0","0","0",TRUE,"Jaçanã/São Paulo",-23.459729,-46.584893,1
"6197",122000,0,56,2,2,1,1,"0","0","0","0",TRUE,"Cidade Tiradentes/São Paulo",-23.602312,-46.404238,6
"12111",250000,453,45,1,1,0,1,"0","0","1","0",TRUE,"Liberdade/São Paulo",-23.5552938,-46.6285289,2
"2699",4000,1950,240,4,4,3,4,"0","0","0","0",FALSE,"Mandaqui/São Paulo",-23.4863764,-46.624013,3
"11911",390000,530,65,3,2,1,1,"1","0","0","0",TRUE,"São Domingos/São Paulo",-23.48822,-46.738231,1
"6981",165000,218,52,2,2,1,1,"0","0","0","0",TRUE,"Capão Redondo/São Paulo",-23.668461,-46.768971,6
"394",1300,542,65,3,2,1,1,"0","0","1","0",FALSE,"Sapopemba/São Paulo",-23.585253,-46.533766,2
"1406",2200,800,78,3,2,1,1,"1","0","1","0",FALSE,"Saúde/São Paulo",-23.614447,-46.636304,5
"5347",2500,1900,115,3,2,1,2,"0","0","0","0",FALSE,"Mooca/São Paulo",-23.5658695,-46.5962659,8
"8308",203780,200,38,2,1,0,0,"0","0","1","0",TRUE,"Brás/São Paulo",0,0,2
"12843",180000,225,57,2,1,0,1,"0","0","0","0",TRUE,"Itaquera/São Paulo",-23.5407686,-46.4395816,4
"720",1700,560,60,2,2,1,1,"1","0","1","0",FALSE,"Vila Prudente/São Paulo",-23.580229,-46.578154,5
"5107",3150000,0,210,4,4,3,3,"1","1","0","0",TRUE,"Brooklin/São Paulo",-23.606882,-46.696656,3
"6045",220000,200,52,2,2,1,1,"0","0","1","0",TRUE,"Artur Alvim/São Paulo",-23.541952,-46.483424,2
"6483",399000,0,60,2,2,1,1,"1","0","1","0",TRUE,"Penha/São Paulo",-23.510612,-46.520393,2
"9716",1520,420,75,3,2,1,1,"1","0","0","0",FALSE,"São Lucas/São Paulo",-23.586471,-46.535933,1
"9021",755000,840,80,3,1,0,1,"0","0","1","0",TRUE,"Perdizes/São Paulo",-23.5389665,-46.6808899,2
"10889",1400,520,63,2,1,0,0,"0","0","0","0",FALSE,"Jaguaré/São Paulo",-23.5568317,-46.7449281,4
"8901",440000,511,45,1,1,0,1,"0","0","0","0",TRUE,"Moema/São Paulo",0,0,4
"12349",600000,800,77,3,3,2,2,"0","0","1","0",TRUE,"Vila Guilherme/São Paulo",-23.5047763,-46.6061529,2
"10862",1500,623,65,2,1,0,1,"1","0","1","0",FALSE,"Butantã/São Paulo",-23.5053909,-46.6227832,5
"6052",179000,100,40,2,2,1,1,"1","0","0","1",TRUE,"Artur Alvim/São Paulo",-23.538006,-46.48317,1
"3440",4200,1000,132,3,2,1,3,"0","0","1","0",FALSE,"Campo Grande/São Paulo",-23.6061213,-46.6350447,2
"4224",2500,480,76,3,2,1,1,"0","0","0","0",FALSE,"Alto de Pinheiros/São Paulo",-23.5423554,-46.716605,8
"1679",1320,393,50,2,2,1,1,"0","0","0","0",FALSE,"Brasilândia/São Paulo",-23.473598,-46.686662,6
"61",1150,0,52,2,2,1,1,"0","0","0","0",FALSE,"Cangaíba/São Paulo",-23.504686,-46.513013,6
"6813",229000,210,42,2,2,1,1,"1","0","1","0",TRUE,"Vila Prudente/São Paulo",-23.606131,-46.552166,2
"11426",230000,550,50,2,2,1,1,"1","1","0","0",TRUE,"Carrão/São Paulo",-23.552901,-46.525581,1
"6136",220000,227,47,2,2,1,1,"1","0","0","0",TRUE,"Cangaíba/São Paulo",-23.503375,-46.510865,1
"1492",2500,902,107,2,2,1,1,"1","0","0","0",FALSE,"Vila Mariana/São Paulo",-23.586853,-46.642529,1
"3435",9500,1505,206,4,3,2,3,"1","1","1","0",FALSE,"Campo Belo/São Paulo",-23.6205996,-46.6794559,5
"9158",1300,460,50,2,2,1,1,"0","0","0","0",FALSE,"Brás/São Paulo",-23.549626,-46.620027,6
"3062",1100,390,54,2,2,1,1,"0","0","1","0",FALSE,"Cidade Líder/São Paulo",0,0,2
"11652",319999,583,54,2,2,1,1,"0","0","0","0",TRUE,"Ipiranga/São Paulo",-23.566972,-46.611198,6
"4321",900,0,45,2,1,0,1,"0","0","0","0",FALSE,"Butantã/São Paulo",-23.6021737,-46.7861674,4
"6796",260000,0,50,2,2,1,1,"0","0","0","0",TRUE,"Vila Matilde/São Paulo",-23.537117,-46.519757,6
"4117",2800,611,85,2,2,1,2,"0","1","0","0",FALSE,"Vila Andrade/São Paulo",-23.6297708,-46.7425776,6
"11933",550000,500,64,3,2,1,2,"0","0","1","0",TRUE,"Barra Funda/São Paulo",-23.5104001,-46.6933207,2
"6780",160000,70,54,2,2,1,1,"0","0","0","0",TRUE,"Vila Jacuí/São Paulo",-23.504665,-46.469938,6
"12489",249900,380,56,3,1,0,1,"1","0","1","0",TRUE,"Aricanduva/São Paulo",-23.5775059,-46.4920888,2
"8236",650000,650,80,2,2,0,0,"1","0","0","0",TRUE,"Bom Retiro/São Paulo",-23.5288067,-46.6356907,1
"9467",1700,330,53,2,2,1,1,"0","0","0","0",FALSE,"Vila Guilherme/São Paulo",-23.516621,-46.605496,6
"4534",1500,142,60,1,1,0,0,"0","0","0","0",FALSE,"Lapa/São Paulo",-23.5280544,-46.7039578,4
"2707",1200,150,79,2,2,1,1,"1","0","0","0",FALSE,"Mandaqui/São Paulo",-23.469185,-46.6390256,1
"12132",300000,568,53,2,1,0,0,"0","0","0","0",TRUE,"República/São Paulo",-23.5459454,-46.6466066,4
"10042",3800,780,62,2,2,1,2,"1","0","1","0",FALSE,"Vila Mariana/São Paulo",-23.583539,-46.634464,5
"10027",2400,437,49,1,2,1,1,"1","1","1","0",FALSE,"Vila Andrade/São Paulo",-23.630595,-46.738556,5
"12863",165000,0,51,2,1,0,1,"0","0","0","0",TRUE,"Itaquera/São Paulo",-23.5545487,-46.4420451,4
"7354",290000,400,50,2,2,1,1,"1","0","0","0",TRUE,"Pedreira/São Paulo",-23.692724,-46.677406,1
"13135",450000,1,110,3,2,1,1,"0","0","1","0",TRUE,"Tatuapé/São Paulo",-23.5366304,-46.5793325,2
"2762",2666,3508,354,3,2,1,4,"1","0","1","0",FALSE,"Santana/São Paulo",-23.4917105,-46.6270984,5
"2994",1100,362,50,2,1,0,1,"0","0","1","0",FALSE,"Cangaíba/São Paulo",0,0,2
"8193",360000,400,104,3,3,2,0,"0","1","0","0",TRUE,"Bom Retiro/São Paulo",-23.5271225,-46.643714,8
"5611",430000,447,61,2,2,1,1,"1","0","1","0",TRUE,"Pari/São Paulo",-23.52472,-46.603524,2
"12592",415000,500,59,2,2,1,1,"0","0","1","0",TRUE,"Belém/São Paulo",-23.5381638,-46.5915058,2
"9650",1200,480,48,2,2,1,1,"1","1","0","0",FALSE,"Cidade Líder/São Paulo",-23.562211,-46.479378,5
"5057",560000,750,110,2,1,0,1,"0","1","0","0",TRUE,"Mooca/São Paulo",-23.5608778,-46.6015356,4
"9353",1300,611,70,2,2,1,1,"0","0","0","0",FALSE,"Mandaqui/São Paulo",-23.472499,-46.630318,6
"6722",243800,250,55,2,2,1,1,"0","0","0","0",TRUE,"Vila Curuçá/São Paulo",-23.505703,-46.425298,6
"2186",2800,550,38,1,2,1,1,"0","1","1","0",FALSE,"Bela Vista/São Paulo",-23.5516449,-46.6526485,5
"11434",640000,650,72,2,2,1,2,"1","0","1","0",TRUE,"Carrão/São Paulo",-23.552103,-46.553912,1
"2772",1000,610,72,2,1,0,1,"0","0","1","0",FALSE,"Tremembé/São Paulo",-23.4608857,-46.595091,2
"7681",270000,350,49,2,2,1,1,"1","0","0","0",TRUE,"Brasilândia/São Paulo",-23.462147,-46.702793,1
"12124",350000,380,53,2,1,0,1,"0","0","1","0",TRUE,"Pari/São Paulo",-23.5252904,-46.6032356,2
"7677",240000,315,48,2,2,1,1,"0","0","0","0",TRUE,"Brasilândia/São Paulo",-23.462147,-46.702793,6
"13132",310000,450,47,2,1,0,1,"0","0","1","0",TRUE,"Tatuapé/São Paulo",-23.5346682,-46.570557,2
"999",5000,2243,165,3,4,3,3,"0","0","0","0",FALSE,"Cursino/São Paulo",-23.612404,-46.613888,3
"11156",9000,1400,111,3,4,1,2,"1","1","1","0",FALSE,"Vila Olimpia/São Paulo",-23.594329,-46.688316,5
"2359",1650,630,52,2,1,0,1,"0","0","1","0",FALSE,"Brás/São Paulo",-23.5444194,-46.6129069,2
"9412",1000,610,72,2,2,1,1,"0","0","1","0",FALSE,"Tremembé/São Paulo",-23.460885,-46.595091,2
"8299",368000,458,66,2,2,1,0,"0","0","1","0",TRUE,"Brás/São Paulo",-23.5506964,-46.6181145,2
"6840",370000,360,74,2,2,1,1,"0","0","0","0",TRUE,"Cambuci/São Paulo",-23.563276,-46.628073,6
"9665",4500,1383,140,3,2,1,1,"0","0","1","0",FALSE,"Iguatemi/São Paulo",-23.585374,-46.683375,2
"13367",420000,0,120,3,3,2,1,"0","0","0","0",TRUE,"Cambuci/São Paulo",-23.569921,-46.6252603,8
"10808",3500,720,94,3,2,1,2,"0","0","1","0",FALSE,"Vila Mariana/São Paulo",-23.6062437,-46.6354221,2
"12284",630000,0,82,3,2,1,2,"0","0","1","0",TRUE,"Mandaqui/São Paulo",-23.4732178,-46.6377828,2
"9162",2913,688,35,1,2,1,1,"1","0","1","0",FALSE,"Consolação/São Paulo",-23.551075,-46.649536,5
"7391",430000,434,60,2,2,1,1,"0","0","1","0",TRUE,"Sacomã/São Paulo",-23.617961,-46.596837,2
"448",1800,0,63,3,2,1,1,"0","0","0","0",FALSE,"São Lucas/São Paulo",-23.58816,-46.543623,8
"5957",149800,250,68,2,2,1,1,"0","0","0","0",TRUE,"Medeiros/São Paulo",-23.179604,-46.996822,6
"520",1550,560,66,2,2,1,1,"0","0","0","0",FALSE,"Tatuapé/São Paulo",-23.527977,-46.558513,6
"8086",210000,200,34,2,1,0,0,"0","0","0","0",TRUE,"Barra Funda/São Paulo",-23.5267896,-46.6516566,4
"621",1200,290,62,3,2,1,1,"0","0","0","0",FALSE,"Vila Jacuí/São Paulo",-23.509864,-46.445582,8
"6903",550000,590,35,1,2,1,1,"1","1","1","0",TRUE,"Campo Belo/São Paulo",-23.624236,-46.667114,5
"1728",1200,450,60,2,2,1,1,"1","0","0","0",FALSE,"Cachoeirinha/São Paulo",-23.468366,-46.637888,1
"7505",465000,420,67,2,2,1,1,"1","0","1","0",TRUE,"Socorro/São Paulo",-23.673367,-46.714356,2
"2713",1600,600,70,3,2,1,1,"1","0","1","0",FALSE,"Mandaqui/São Paulo",-23.4696958,-46.6348048,5
"3331",2200,1350,90,3,2,1,1,"0","0","0","0",FALSE,"Cambuci/São Paulo",0,0,8
"5835",1200000,1630,146,4,4,2,4,"1","0","1","0",TRUE,"Tremembé/São Paulo",-23.460987,-46.618903,7
"12067",370000,0,51,2,2,1,1,"0","0","1","0",TRUE,"Brás/São Paulo",-23.542363,-46.6255816,2
"11182",1480,458,57,1,2,1,0,"0","0","0","0",FALSE,"Mooca/São Paulo",-23.580333,-46.5915948,6
"4793",1200,550,54,2,1,0,1,"0","0","0","0",FALSE,"Pirituba/São Paulo",-23.493439,-46.7421711,4
"6017",860000,1485,145,3,2,1,2,"1","1","0","0",TRUE,"Aricanduva/São Paulo",-23.536386,-46.540576,1
"4614",1650,580,72,3,2,1,1,"0","0","1","0",FALSE,"Limão/São Paulo",-23.5059768,-46.6730992,2
"1441",1800,275,83,3,2,1,1,"0","0","0","0",FALSE,"Socorro/São Paulo",-23.686913,-46.702276,8
"11713",495000,1100,82,1,2,1,2,"1","1","1","0",TRUE,"Morumbi/São Paulo",-23.618424,-46.73354,5
"8793",1290000,1250,150,3,2,1,1,"0","0","0","0",TRUE,"Jardim Paulista/São Paulo",-23.5665474,-46.6628928,8
"9756",2800,800,120,3,3,2,2,"1","0","1","0",FALSE,"Tatuapé/São Paulo",-23.533954,-46.571742,7
"10706",2000,950,73,3,2,1,2,"1","0","1","0",FALSE,"Morumbi/São Paulo",-23.6365121,-46.7388715,5
"12610",290000,620,52,2,1,0,1,"0","0","1","0",TRUE,"Cangaíba/São Paulo",-23.5107857,-46.5359442,2
"10560",2000,550,65,2,1,0,1,"0","0","1","0",FALSE,"Campo Grande/São Paulo",-23.6641726,-46.6907007,2
"11955",640000,500,66,2,1,0,1,"0","1","1","0",TRUE,"Barra Funda/São Paulo",-23.5193489,-46.6661961,2
"3305",1000,630,70,2,1,0,1,"0","0","0","0",FALSE,"Vila Prudente/São Paulo",-23.5938459,-46.5792483,4
"4396",1500,486,70,2,1,0,1,"0","0","0","0",FALSE,"Freguesia do Ó/São Paulo",-23.500744,-46.6961011,4
"6311",85000,52,49,2,2,1,1,"0","0","0","0",TRUE,"Itaim Paulista/São Paulo",-23.506138,-46.372909,6
"5971",570000,500,75,3,2,1,2,"0","1","1","0",TRUE,"Água Rasa/São Paulo",-23.56984,-46.570782,2
"11555",760000,700,98,3,2,1,2,"1","1","1","0",TRUE,"Vila Formosa/São Paulo",-23.566718,-46.558229,5
"4113",2000,1800,135,3,2,1,3,"0","1","1","0",FALSE,"Vila Andrade/São Paulo",-23.6277419,-46.7380408,5
"7037",750000,0,180,4,4,3,2,"1","0","1","0",TRUE,"Cidade Dutra/São Paulo",-23.714197,-46.702117,7
"10547",6000,1460,132,3,3,2,2,"0","1","1","0",FALSE,"Campo Grande/São Paulo",-23.6570962,-46.6914488,7
"8969",799000,1669,124,3,3,2,1,"0","0","0","0",TRUE,"Perdizes/São Paulo",-23.5389885,-46.6712015,8
"10470",3000,1100,136,3,2,1,3,"1","0","1","0",FALSE,"Tatuapé/São Paulo",-23.5431228,-46.5675631,5
"3434",2500,1070,80,3,2,1,2,"0","0","0","0",FALSE,"Campo Belo/São Paulo",-23.6249905,-46.6692179,8
"2078",1250,420,54,2,2,1,1,"1","0","0","0",FALSE,"Rio Pequeno/São Paulo",-23.559315,-46.748244,1
"5880",480000,720,70,3,2,1,2,"1","1","1","0",TRUE,"Vila Guilherme/São Paulo",-23.502976,-46.610452,5
"9348",1000,600,70,2,2,1,2,"0","0","0","0",FALSE,"Jaçanã/São Paulo",-23.460059,-46.58511,6
"12358",650000,700,77,3,2,1,2,"0","0","1","0",TRUE,"Vila Guilherme/São Paulo",0,0,2
"1361",3600,465,38,1,2,1,1,"0","1","1","0",FALSE,"Santo Amaro/São Paulo",-23.626323,-46.700928,5
"6752",890000,750,124,4,2,1,2,"0","0","1","0",TRUE,"Vila Formosa/São Paulo",-23.566718,-46.558229,2
"2757",1350,500,36,1,1,0,1,"0","0","1","0",FALSE,"Santana/São Paulo",-23.4929633,-46.6262242,2
"7435",881000,800,74,1,2,1,1,"0","0","1","0",TRUE,"Santo Amaro/São Paulo",-23.633192,-46.691038,2
"10454",1205,365,72,3,2,1,1,"0","0","1","0",FALSE,"Sapopemba/São Paulo",-23.6087663,-46.5267927,2
"882",1450,650,75,3,2,1,1,"0","0","1","0",FALSE,"Campo Limpo/São Paulo",-23.64795,-46.761145,2
"5556",900000,639,60,2,2,1,2,"1","0","1","1",TRUE,"Consolação/São Paulo",-23.549335,-46.654608,2
"8515",510000,500,50,2,1,0,1,"1","0","0","0",TRUE,"Santa Cecília/São Paulo",-23.538074,-46.6503854,1
"3168",1190,550,65,3,2,1,1,"0","0","1","0",FALSE,"São Lucas/São Paulo",-23.604294,-46.518325,2
"1206",3500,1272,161,2,2,1,1,"1","0","0","0",FALSE,"Jardim Paulista/São Paulo",-23.563784,-46.661072,1
"11075",430000,570,74,2,2,0,1,"0","0","0","0",TRUE,"Mooca/São Paulo",-23.5699138,-46.5905632,4
"10213",3400,750,135,3,3,1,2,"1","0","1","0",FALSE,"Rio Pequeno/São Paulo",-23.579911,-46.770119,5
"7888",620000,1500,95,2,2,1,1,"0","0","0","0",TRUE,"Perdizes/São Paulo",-23.534733,-46.668747,6
"4002",3000,850,54,2,1,0,1,"0","1","1","0",FALSE,"Santo Amaro/São Paulo",-23.6340597,-46.6921725,5
"615",750,250,50,2,2,1,1,"0","0","0","0",FALSE,"Vila Jacuí/São Paulo",-23.510696,-46.449053,6
"1822",1100,429,54,2,2,1,1,"0","0","1","0",FALSE,"Jaguaré/São Paulo",-23.543523,-46.752709,2
"2457",1650,700,35,1,1,0,1,"0","1","1","0",FALSE,"Liberdade/São Paulo",-23.567599,-46.6377778,5
"13609",250000,690,78,3,1,0,1,"0","0","0","0",TRUE,"Jabaquara/São Paulo",-23.6572867,-46.6473897,4
"12352",421900,0,63,2,2,1,1,"0","0","1","0",TRUE,"Vila Guilherme/São Paulo",0,0,2
"1909",1100,319,55,2,2,1,1,"1","0","0","0",FALSE,"Limão/São Paulo",-23.476619,-46.671024,1
"8038",369000,0,59,2,2,1,1,"0","0","1","0",TRUE,"São Domingos/São Paulo",-23.507452,-46.734483,2
"10420",1800,800,98,3,2,1,1,"0","0","1","0",FALSE,"Belém/São Paulo",-23.5394299,-46.5934972,2
"10538",2509,474,35,1,2,1,1,"0","0","1","0",FALSE,"Campo Belo/São Paulo",-23.6243598,-46.667177,2
"1231",3000,750,45,1,2,1,1,"1","1","1","0",FALSE,"Moema/São Paulo",-23.604844,-46.658542,5
"7246",1399000,1700,120,3,2,1,1,"0","0","0","0",TRUE,"Jardim Paulista/São Paulo",-23.561234,-46.662591,8
"6151",485600,400,68,2,2,1,2,"1","0","1","1",TRUE,"Carrão/São Paulo",-23.540323,-46.551478,2
"12600",360000,290,59,3,2,1,1,"0","0","1","0",TRUE,"Belém/São Paulo",-23.5447321,-46.6022579,2
"9444",999,240,60,2,2,1,1,"0","0","0","0",FALSE,"Tucuruvi/São Paulo",-23.465327,-46.603609,6
"9017",700000,0,80,3,2,1,1,"1","0","0","0",TRUE,"Perdizes/São Paulo",-23.5408597,-46.6799452,1
"8114",310000,200,41,2,1,0,1,"0","0","0","0",TRUE,"Barra Funda/São Paulo",-23.5267896,-46.6516566,4
"7441",1878980,0,181,4,5,3,3,"1","0","1","0",TRUE,"Santo Amaro/São Paulo",-23.627443,-46.693631,7
"13346",565000,0,69,3,2,1,1,"0","1","1","0",TRUE,"Vila Prudente/São Paulo",0,0,2
"1013",800,315,40,1,2,1,1,"0","0","0","0",FALSE,"Cursino/São Paulo",-23.626249,-46.619146,6
"10604",2100,120,75,2,1,0,1,"0","0","0","0",FALSE,"Ipiranga/São Paulo",-23.599036,-46.6021911,4
"11511",285000,380,63,3,2,1,1,"0","0","1","0",TRUE,"Sapopemba/São Paulo",-23.585253,-46.533766,2
"3001",1200,450,50,2,1,0,1,"0","0","0","0",FALSE,"Carrão/São Paulo",-23.5557192,-46.5298113,4
"8144",650000,930,74,2,1,0,1,"1","0","0","0",TRUE,"Bela Vista/São Paulo",-23.5555331,-46.6534645,1
"13464",245000,280,47,2,1,0,1,"0","0","0","0",TRUE,"Capão Redondo/São Paulo",-23.6476148,-46.7483591,4
"1544",3500,1050,113,3,3,1,1,"0","0","0","0",FALSE,"Vila Mariana/São Paulo",-23.586089,-46.640993,8
"4144",2200,770,50,2,1,0,1,"1","0","0","0",FALSE,"Vila Mariana/São Paulo",0,0,1
"957",1150,0,45,2,2,1,1,"0","0","0","0",FALSE,"Cidade Ademar/São Paulo",-23.668801,-46.656145,6
"5475",790000,1260,93,3,3,2,1,"1","0","0","0",TRUE,"Bela Vista/São Paulo",-23.567912,-46.64691,1
"11634",248999,0,46,2,2,1,1,"1","0","1","0",TRUE,"Cursino/São Paulo",-23.656642,-46.614977,2
"6816",240000,320,34,1,2,1,1,"1","0","1","0",TRUE,"Vila Prudente/São Paulo",-23.585764,-46.584164,2
"11142",4100,800,67,2,2,1,1,"1","1","1","0",FALSE,"Brooklin/São Paulo",-23.613942,-46.690935,5
"13214",365000,715,59,2,2,1,1,"0","0","1","0",TRUE,"Vila Formosa/São Paulo",-23.5638992,-46.5348216,2
"1714",1200,732,58,2,2,1,2,"0","0","1","0",FALSE,"Butantã/São Paulo",-23.572689,-46.762974,2
"3870",3950,2350,184,3,4,3,4,"0","0","1","0",FALSE,"Morumbi/São Paulo",-23.630961,-46.7331427,7
"6259",165000,250,53,2,2,1,1,"0","0","0","0",TRUE,"Guaianazes/São Paulo",-23.564197,-46.409415,6
"9662",7200,1900,62,1,2,1,2,"0","1","0","0",FALSE,"Iguatemi/São Paulo",-23.58383,-46.683541,6
"954",1910,650,66,3,2,1,2,"0","0","1","0",FALSE,"Cidade Ademar/São Paulo",-23.662295,-46.664347,2
"3332",4000,1123,160,3,4,3,3,"0","0","1","0",FALSE,"Cambuci/São Paulo",-23.5702465,-46.6221851,7
"1812",1200,424,40,1,2,1,1,"0","0","1","0",FALSE,"Jaguaré/São Paulo",-23.557137,-46.745546,2
"5864",650000,619,82,3,2,1,1,"1","1","1","0",TRUE,"Tucuruvi/São Paulo",-23.47235,-46.607236,5
"5212",1700,0,50,2,2,1,1,"1","0","1","0",FALSE,"Mooca/São Paulo",-23.560326,-46.59959,5
"4268",6000,1800,124,3,3,2,2,"0","0","1","0",FALSE,"Alto de Pinheiros/São Paulo",-23.5415717,-46.7047639,7
"1866",1500,142,60,1,2,1,1,"0","0","0","0",FALSE,"Lapa/São Paulo",-23.528334,-46.701799,6
"11585",430000,600,72,2,2,1,1,"1","1","0","0",TRUE,"Vila Prudente/São Paulo",-23.579059,-46.579733,1
"5130",1900000,1100,134,3,4,3,3,"0","0","1","0",TRUE,"Brooklin/São Paulo",-23.6208425,-46.6845247,7
"7748",250100,220,42,2,2,1,1,"1","0","1","1",TRUE,"Freguesia do Ó/São Paulo",-23.486066,-46.691199,2
"5584",200000,0,34,1,2,1,1,"0","0","1","0",TRUE,"Liberdade/São Paulo",-23.553501,-46.628189,2
"1497",2000,180,70,2,2,1,1,"1","0","0","0",FALSE,"Vila Mariana/São Paulo",-23.58803,-46.631357,1
"9639",4000,1100,120,3,4,1,2,"1","0","1","0",FALSE,"Carrão/São Paulo",-23.550486,-46.540741,5
"181",1200,0,52,2,2,1,1,"1","0","0","0",FALSE,"Ermelino Matarazzo/São Paulo",-23.483649,-46.490709,1
"9254",2100,359,63,1,2,1,1,"0","0","0","0",FALSE,"República/São Paulo",-23.546764,-46.643184,6
"7059",880000,1200,185,4,4,3,2,"0","0","1","0",TRUE,"Cidade Dutra/São Paulo",-23.714221,-46.704675,7
"7249",2890000,4000,240,4,4,3,4,"1","0","0","0",TRUE,"Jardim Paulista/São Paulo",-23.568771,-46.653762,3
"1988",2399,825,48,1,2,1,2,"1","0","0","0",FALSE,"Pinheiros/São Paulo",-23.556059,-46.67457,1
"1037",2300,466,45,1,2,1,1,"0","1","1","0",FALSE,"Ipiranga/São Paulo",-23.595977,-46.59887,5
"11972",440000,416,38,1,1,0,0,"1","0","0","0",TRUE,"Bela Vista/São Paulo",-23.5522918,-46.638904,1
"845",3000,1500,135,4,4,1,3,"1","0","0","0",FALSE,"Campo Grande/São Paulo",-23.66552,-46.686232,1
"9575",1799,590,52,2,2,1,1,"1","0","0","0",FALSE,"Aricanduva/São Paulo",-23.537806,-46.542156,1
"6209",120000,0,45,2,2,1,1,"0","0","0","0",TRUE,"Cidade Tiradentes/São Paulo",-23.599816,-46.402395,6
"9959",4000,0,135,3,3,1,1,"0","0","0","0",FALSE,"Moema/São Paulo",-23.606756,-46.65758,8
